year,institute_name,academic_program_name,seat_type,gender,opening_rank,closing_rank
2022,IIT Gandhinagar,"Computer Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Female-only (incl Supernumerary),1167,1167
2022,IIT Gandhinagar,"Computer Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",ST,Gender-Neutral,244,244
2022,IIT Gandhinagar,"Electrical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,2858,4127
2022,IIT Gandhinagar,"Electrical Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),5902,7522
2022,IIT Gandhinagar,"Electrical Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,174,174
2022,IIT Gandhinagar,"Electrical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,635,809
2022,IIT Gandhinagar,"Electrical Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),1261,1261
2022,IIT Gandhinagar,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1453,1904
2022,IIT Gandhinagar,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),4399,4443
2022,IIT Gandhinagar,"Electrical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,827,1144
2022,IIT Gandhinagar,"Electrical Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),2089,2223
2022,IIT Gandhinagar,"Electrical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,514,652
2022,IIT Gandhinagar,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,4238,5416
2022,IIT Gandhinagar,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Female-only (incl Supernumerary),9406,10297
2022,IIT Gandhinagar,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,946,1044
2022,IIT Gandhinagar,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,1964,2469
2022,IIT Gandhinagar,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Female-only (incl Supernumerary),4745,4745
2022,IIT Gandhinagar,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,1277,1516
2022,IIT Gandhinagar,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Female-only (incl Supernumerary),2550,2550
2022,IIT Gandhinagar,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",ST,Gender-Neutral,702,702
2022,IIT Gandhinagar,"Materials Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,10162,11707
2022,IIT Gandhinagar,"Materials Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),12838,15820
2022,IIT Gandhinagar,"Materials Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1785,1837
2022,IIT Gandhinagar,"Materials Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,4218,4875
2022,IIT Gandhinagar,"Materials Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),8826,8826
2022,IIT Gandhinagar,"Materials Engineering (4 Years, B. Tech)",SC,Gender-Neutral,2574,2697
2022,IIT Gandhinagar,"Materials Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),3634,3634
2022,IIT Gandhinagar,"Materials Engineering (4 Years, B. Tech)",ST,Gender-Neutral,1233,1319
2022,IIT Gandhinagar,"Mechanical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,5303,7223
2022,IIT Gandhinagar,"Mechanical Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),10316,12243
2022,IIT Gandhinagar,"Mechanical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1136,1348
2022,IIT Gandhinagar,"Mechanical Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),2745,2745
2022,IIT Gandhinagar,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,2744,3215
2022,IIT Gandhinagar,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),6495,7249
2022,IIT Gandhinagar,"Mechanical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1540,1800
2022,IIT Gandhinagar,"Mechanical Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),2781,3148
2022,IIT Gandhinagar,"Mechanical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,731,895
2022,IIT Gandhinagar<br>,"Chemical Engineering (4 Years, B. Tech)",ST<br>,Gender-Neutral ,1143,1154
2022,~~IIT Gandhinagar~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OPEN~~<br>,Gender-Neutral ,9672,11217
2022,~~IIT Gandhinagar~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OBC-NCL~~<br>,Female-only (incl Supernumerary) ,7248,7656
2022,~~ IIT Gandhinagar~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OPEN~~<br>,Female-only (incl Supernumerary) ,15577,17470
2022,~~ IIT Gandhinagar~~<br>,"Civil Engineering (4 Years, B. Tech)",~~EWS~~<br>,Gender-Neutral ,1590,1741
2022,~~ IIT Gandhinagar~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OBC-NCL~~<br>,Gender-Neutral ,3823,4170
2022,~~ IIT Gandhinagar~~<br>,"Civil Engineering (4 Years, B. Tech)",~~SC~~<br>,Gender-Neutral ,1961,2286
2022,~~ IIT Gandhinagar~~<br>,"Civil Engineering (4 Years, B. Tech)",~~SC~~<br>,Female-only (incl Supernumerary) ,3004,3004
2022,~~IIT Gandhinagar~~,"Civil Engineering (4 Years, B. Tech)",~~ST~~,Gender-Neutral,681,686
2022,IIT Patna,"Artificial Intelligence and Data Science (4 Years, B. Tech)",OPEN,Gender-Neutral,3026,3702
2022,IIT Patna,"Artificial Intelligence and Data Science (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),6715,8195
2022,IIT Patna,"Artificial Intelligence and Data Science (4 Years, B. Tech)",EWS,Gender-Neutral,458,492
2022,IIT Patna,"Artificial Intelligence and Data Science (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),1253,1253
2022,IIT Patna,"Artificial Intelligence and Data Science (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1065,1406
2022,IIT Patna,"Artificial Intelligence and Data Science (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),3148,3447
2022,IIT Patna,"Artificial Intelligence and Data Science (4 Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,55,55
2022,IIT Patna,"Artificial Intelligence and Data Science (4 Years, B. Tech)",SC,Gender-Neutral,649,705
2022,IIT Patna,"Artificial Intelligence and Data Science (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),1287,1287
2022,IIT Patna,"Artificial Intelligence and Data Science (4 Years, B. Tech)",ST,Gender-Neutral,327,455
2022,IIT Patna,"Chemical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,11094,12874
2022,IIT Patna,"Chemical Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),18286,20164
2022,IIT Patna,"Chemical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1772,2099
2022,IIT Patna,"Chemical Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),3023,3023
2022,IIT Patna,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,3932,4722
2022,IIT Patna,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),7909,8166
2022,IIT Patna,"Chemical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,2141,2592
2022,IIT Patna,"Chemical Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),3262,3358
2022,IIT Patna,"Chemical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,1091,1195
2022,IIT Patna,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,1491,2685
2022,IIT Patna,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),4458,6130
2022,IIT Patna,"Computer Science and Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,101,121
2022,IIT Patna,"Computer Science and Engineering (4 Years, B. Tech)",OPEN (PwD),Female-only (incl Supernumerary),131,131
2022,IIT Patna,"Computer Science and Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,303,415
2022,IIT Patna,"Computer Science and Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),1020,1020
2022,IIT Patna,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,571,1007
2022,IIT Patna,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),2463,2784
2022,IIT Patna,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,50,50
2022,IIT Patna,"Computer Science and Engineering (4 Years, B. Tech)",SC,Gender-Neutral,286,630
2022,IIT Patna,"Computer Science and Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),845,1366
2022,IIT Patna,"Computer Science and Engineering (4 Years, B. Tech)",ST,Gender-Neutral,203,324
2022,IIT Patna,"Computer Science and Engineering (4 Years, B. Tech)",ST,Female-only (incl Supernumerary),462,462
2022,IIT Patna,"Electrical and Electronics Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,5453,7028
2022,IIT Patna,"Electrical and Electronics Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),10402,12123
2022,IIT Patna,"Electrical and Electronics Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,992,1125
2022,IIT Patna,"Electrical and Electronics Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),1942,2038
2022,IIT Patna,"Electrical and Electronics Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1686,2386
2022,IIT Patna,"Electrical and Electronics Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),4711,5616
2022,IIT Patna,"Electrical and Electronics Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1146,1574
2022,IIT Patna,"Electrical and Electronics Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),2122,2478
2022,IIT Patna,"Electrical and Electronics Engineering (4 Years, B. Tech)",ST,Gender-Neutral,611,779
2022,IIT Patna,"Mathematics and Computing (4 Years, Bachelor of Science)",OPEN,Gender-Neutral,4009,5785
2022,IIT Patna,"Mathematics and Computing (4 Years, Bachelor of Science)",OPEN,Female-only (incl Supernumerary),6970,10027
2022,IIT Patna,"Mathematics and Computing (4 Years, Bachelor of Science)",EWS,Gender-Neutral,743,895
2022,IIT Patna,"Mathematics and Computing (4 Years, Bachelor of Science)",EWS,Female-only (incl Supernumerary),1778,1778
2022,IIT Patna,"Mathematics and Computing (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,1628,2152
2022,IIT Patna,"Mathematics and Computing (4 Years, Bachelor of Science)",OBC-NCL,Female-only (incl Supernumerary),4548,5503
2022,IIT Patna,"Mathematics and Computing (4 Years, Bachelor of Science)",SC,Gender-Neutral,1159,1501
2022,IIT Patna,"Mathematics and Computing (4 Years, Bachelor of Science)",SC,Female-only (incl Supernumerary),1894,1894
2022,IIT Patna,"Mathematics and Computing (4 Years, Bachelor of Science)",ST,Gender-Neutral,600,668
2022,IIT Patna,"Mathematics and Computing (4 Years, Bachelor of Science)",ST,Female-only (incl Supernumerary),1126,1126
2022,IIT Patna,"Mechanical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,8251,10861
2022,IIT Patna,"Mechanical Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),17672,19143
2022,IIT Patna,"Mechanical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1531,1754
2022,IIT Patna,"Mechanical Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),3097,3116
2022,IIT Patna,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,2836,3858
2022,IIT Patna,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),6213,7886
2022,IIT Patna,"Mechanical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1687,2108
2022,IIT Patna,"Mechanical Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),2967,3290
2022,IIT Patna,"Mechanical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,962,1028
2022,IIT Patna,"Mechanical Engineering (4 Years, B. Tech)",ST,Female-only (incl Supernumerary),1532,1532
2022,IIT Patna,"Metallurgical and Materials Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,13803,14895
2022,IIT Patna,"Metallurgical and Materials Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),22511,23213
2022,IIT Patna,"Metallurgical and Materials Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,2148,2226
2022,IIT Patna,"Metallurgical and Materials Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),3889,3889
2022,IIT Patna,"Metallurgical and Materials Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,4886,5285
2022,IIT Patna,"Metallurgical and Materials Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),9006,9006
2022,IIT Patna,"Metallurgical and Materials Engineering (4 Years, B. Tech)",SC,Gender-Neutral,2387,2793
2022,IIT Patna,"Metallurgical and Materials Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),3520,3520
2022,IIT Patna,"Metallurgical and Materials Engineering (4 Years, B. Tech)",ST,Gender-Neutral,1272,1336
2022,IIT Patna,"Metallurgical and Materials Engineering (4 Years, B. Tech)",ST,Female-only (incl Supernumerary),336,336
2022,IIT Patna<br>,"Chemical Engineering (4 Years, B. Tech)",ST<br>,Female-only (incl Supernumerary) ,1418,1418
2022,IIT Patna<br>,"Electrical and Electronics Engineering (4 Years, B. Tech)",ST<br>,Female-only (incl Supernumerary) ,1208,1208
2022,~~ IIT Patna~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OPEN~~<br>,Gender-Neutral ,11417,13741
2022,~~ IIT Patna~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OPEN (PwD)~~<br>,Gender-Neutral ,189,189
2022,~~ IIT Patna~~<br>,"Civil Engineering (4 Years, B. Tech)",~~EWS~~<br>,Gender-Neutral ,1898,2170
2022,~~ IIT Patna~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OBC-NCL~~<br>,Gender-Neutral ,3699,4715
2022,~~ IIT Patna~~<br>,"Civil Engineering (4 Years, B. Tech)",~~SC~~<br>,Female-only (incl Supernumerary) ,3367,3394
2022,~~ IIT Patna~~<br>,"Civil Engineering (4 Years, B. Tech)",~~ST~~<br>,Gender-Neutral ,766,941
2022,~~ IIT Patna~~<br>,"Engineering Physics (4 Years, B. Tech)",~~OPEN~~<br>,Female-only (incl Supernumerary) ,20984,22268
2022,~~ IIT Patna~~<br>,"Engineering Physics (4 Years, B. Tech)",~~OBC-NCL~~<br>,Gender-Neutral ,4460,4920
2022,~~ IIT Patna~~<br>,"Engineering Physics (4 Years, B. Tech)",~~OBC-NCL~~<br>,Female-only (incl Supernumerary) ,8131,8874
2022,~~ IIT Patna~~<br>,"Engineering Physics (4 Years, B. Tech)",~~SC~~<br>,Gender-Neutral ,2293,2786
2022,~~IIT Patna~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OPEN~~<br>,Female-only (incl Supernumerary) ,20691,21802
2022,~~IIT Patna~~<br>,"Civil Engineering (4 Years, B. Tech)",~~EWS~~<br>,Female-only (incl Supernumerary) ,3231,3231
2022,~~IIT Patna~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OBC-NCL~~<br>,Female-only (incl Supernumerary) ,7614,8109
2022,~~IIT Patna~~<br>,"Civil Engineering (4 Years, B. Tech)",~~SC~~<br>,Gender-Neutral ,1989,2365
2022,~~IIT Patna~~<br>,"Engineering Physics (4 Years, B. Tech)",~~OPEN~~<br>,Gender-Neutral ,11037,12318
2022,~~IIT Patna~~<br>,"Engineering Physics (4 Years, B. Tech)",~~EWS~~<br>,Gender-Neutral ,1883,2103
2022,~~IIT Patna~~<br>,"Engineering Physics (4 Years, B. Tech)",~~EWS~~<br>,Female-only (incl Supernumerary) ,3573,3573
2022,~~IIT Patna~~<br>,"Engineering Physics (4 Years, B. Tech)",~~SC~~<br>,Female-only (incl Supernumerary) ,3458,3458
2022,~~ IIT Patna~~,"Civil Engineering (4 Years, B. Tech)",~~ST~~,Female-only (incl Supernumerary),1317,1317
2022,~~ IIT Patna~~,"Engineering Physics (4 Years, B. Tech)",~~ST~~,Gender-Neutral,1316,1355
2022,IIT Roorkee,"Architecture (5 Years, Bachelor of Architecture)",OPEN,Gender-Neutral,15376,17464
2022,IIT Roorkee,"Architecture (5 Years, Bachelor of Architecture)",OPEN,Female-only (incl Supernumerary),9537,24098
2022,IIT Roorkee,"Architecture (5 Years, Bachelor of Architecture)",EWS,Gender-Neutral,2595,2804
2022,IIT Roorkee,"Architecture (5 Years, Bachelor of Architecture)",EWS,Female-only (incl Supernumerary),4162,4162
2022,IIT Roorkee,"Architecture (5 Years, Bachelor of Architecture)",OBC-NCL,Gender-Neutral,4541,5783
2022,IIT Roorkee,"Architecture (5 Years, Bachelor of Architecture)",OBC-NCL,Female-only (incl Supernumerary),6716,6716
2022,IIT Roorkee,"Architecture (5 Years, Bachelor of Architecture)",SC,Gender-Neutral,2751,3162
2022,IIT Roorkee,"Architecture (5 Years, Bachelor of Architecture)",SC,Female-only (incl Supernumerary),2808,2808
2022,IIT Roorkee,"Architecture (5 Years, Bachelor of Architecture)",ST,Gender-Neutral,892,1382
2022,IIT Roorkee,"Architecture (5 Years, Bachelor of Architecture)",ST,Female-only (incl Supernumerary),719,719
2022,IIT Roorkee,"Biosciences and Bioengineering (4 Years, B. Tech)",OPEN,Gender-Neutral,6480,7855
2022,IIT Roorkee,"Biosciences and Bioengineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),10909,13326
2022,IIT Roorkee,"Biosciences and Bioengineering (4 Years, B. Tech)",EWS,Gender-Neutral,1295,1443
2022,IIT Roorkee,"Biosciences and Bioengineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),2689,2689
2022,IIT Roorkee,"Biosciences and Bioengineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,3014,3393
2022,IIT Roorkee,"Biosciences and Bioengineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),6943,7360
2022,IIT Roorkee,"Biosciences and Bioengineering (4 Years, B. Tech)",SC,Gender-Neutral,1811,1949
2022,IIT Roorkee,"Biosciences and Bioengineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),2961,2961
2022,IIT Roorkee,"Biosciences and Bioengineering (4 Years, B. Tech)",ST,Gender-Neutral,1139,1168
2022,IIT Roorkee,"Biosciences and Bioengineering (4 Years, B. Tech)",ST,Female-only (incl Supernumerary),1285,1285
2022,IIT Roorkee,"Chemical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,4222,5075
2022,IIT Roorkee,"Chemical Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),5930,10128
2022,IIT Roorkee,"Chemical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,615,939
2022,IIT Roorkee,"Chemical Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),1455,1779
2022,IIT Roorkee,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1663,2307
2022,IIT Roorkee,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),4555,5335
2022,IIT Roorkee,"Chemical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1086,1338
2022,IIT Roorkee,"Chemical Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),1588,2023
2022,IIT Roorkee,"Chemical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,645,883
2022,IIT Roorkee,"Chemical Engineering (4 Years, B. Tech)",ST,Female-only (incl Supernumerary),839,1080
2022,IIT Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Gender-Neutral,10145,12342
2022,IIT Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Female-only (incl Supernumerary),18073,19536
2022,IIT Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",EWS,Gender-Neutral,1836,1961
2022,IIT Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",EWS,Female-only (incl Supernumerary),3786,3786
2022,IIT Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OBC-NCL,Gender-Neutral,3087,4884
2022,IIT Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OBC-NCL,Female-only (incl Supernumerary),8639,8708
2022,IIT Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",SC,Gender-Neutral,1510,2463
2022,IIT Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",SC,Female-only (incl Supernumerary),3445,3445
2022,IIT Roorkee,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,271,413
2022,IIT Roorkee,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),1011,1463
2022,IIT Roorkee,"Computer Science and Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,18,26
2022,IIT Roorkee,"Computer Science and Engineering (4 Years, B. Tech)",OPEN (PwD),Female-only (incl Supernumerary),80,80
2022,IIT Roorkee,"Computer Science and Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,53,75
2022,IIT Roorkee,"Computer Science and Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),178,186
